product_id,onsale_web,price,stock_quantity,stock_status,purchase_price,product_id_raw,id_web,id_web_raw,sku,sku_raw,total_sales,product_type,post_type,post_title,web_match_status
4070,1,23.4,32,instock,12.21,4070,15444,15444,15444,15444,10.0,Vin,product,Gilles Robin Crozes-Hermitage Blanc Les Marelles 2018,both
4071,1,33.2,19,instock,17.15,4071,15953,15953,15953,15953,10.0,Vin,product,Château de Vaudieu Châteauneuf-du-Pape Rouge 2015,both
4072,1,32.0,8,instock,15.71,4072,12045,12045,12045,12045,5.0,Vin,product,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,both
4073,1,77.8,8,instock,40.6,4073,13074,13074,13074,13074,4.0,Vin,product,Château de Vaudieu Châteauneuf-du-Pape L'Avenue 2015,both
4074,1,12.7,30,instock,6.76,4074,15941,15941,15941,15941,12.0,Vin,product,Domaine de la Jérôme Côtes du Rhône Village 201,both
4075,1,14.7,35,instock,7.97,4075,16069,16069,16069,16069,10.0,Vin,product,Plateau des Chênes Lirac 2015,both
4076,1,14.05,32,instock,6.9,4076,13072,13072,13072,13072,13.0,Vin,product,Plateau des Chênes Lirac 2016,both
4077,1,22.9,34,instock,11.95,4077,15440,15440,15440,15440,12.0,Vin,product,Domaine des Bosquets Gigondas 2016,both
4078,1,44.0,8,instock,22.28,4078,13435,13435,13435,13435,5.0,Vin,product,Domaine des Bosquets Gigondas La Colline 2015,both
4079,1,37.0,0,outofstock,19.5,4079,13078,13078,13078,13078,0.0,Vin,product,Le Vieux Donjon Châteauneuf-du-Pape 2013,both
4081,1,39.0,6,instock,19.14,4081,13117,13117,13117,13117,4.0,Vin,product,Le Vieux Donjon Châteauneuf-du-Pape 2016,both
4083,1,17.0,21,instock,8.78,4083,16296,16296,16296,16296,9.0,Vin,product,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019",both
4084,1,23.2,23,instock,11.63,4084,16014,16014,16014,16014,7.0,Vin,product,"Rimauresq Côtes de Provence Rouge Cru Classé ""R"" 2017",both
4085,1,19.0,27,instock,9.82,4085,16462,16462,16462,16462,8.0,Vin,product,Rimauresq Côtes de Provence Rouge Cru Classé 2017,both
4086,1,16.4,30,instock,8.13,4086,16013,16013,16013,16013,11.0,Vin,product,Rimauresq Côtes de Provence Blanc Cru Classé 2019,both
4087,1,14.4,15,instock,7.81,4087,16180,16180,16180,16180,7.0,Vin,product,Rimauresq Côtes de Provence Cru Classé Rosé 2019,both
4090,0,73.0,0,outofstock,33.79,4090,,,,,,,,,left_only
4092,0,47.0,0,outofstock,25.25,4092,,,,,,,,,left_only
4094,1,13.7,20,instock,7.15,4094,15676,15676,15676,15676,7.0,Vin,product,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,both
4095,1,12.6,42,instock,6.31,4095,16120,16120,16120,16120,13.0,Vin,product,Paul Ginglinger Muscat Caroline 2018,both
4096,1,22.8,18,instock,11.54,4096,15564,15564,15564,15564,6.0,Vin,product,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,both
4097,1,12.8,35,instock,6.48,4097,15675,15675,15675,15675,11.0,Vin,product,Paul Ginglinger Pinot Gris Les Prelats 2018,both
4098,1,22.1,17,instock,10.96,4098,15378,15378,15378,15378,8.0,Vin,product,Paul Ginglinger Pinot Noir Les Rocailles 2016,both
4099,1,12.8,40,instock,6.41,4099,15813,15813,15813,15813,14.0,Vin,product,Paul Ginglinger Riesling Drei Exa 2018,both
4100,1,15.8,0,outofstock,8.57,4100,13416,13416,13416,13416,0.0,Vin,product,Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016,both
4101,1,15.8,21,instock,8.33,4101,14905,14905,14905,14905,7.0,Vin,product,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,both
4102,1,16.3,16,instock,8.0,4102,15767,15767,15767,15767,7.0,Vin,product,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,both
4103,1,16.3,30,instock,8.0,4103,16505,16505,16505,16505,12.0,Vin,product,Emile Boeckel Riesling Grand Cru Wiebelsberg 2016,both
4104,1,9.7,35,instock,5.11,4104,15683,15683,15683,15683,15.0,Vin,product,Emile Boeckel Riesling Brandluft 2018,both
4105,1,6.8,45,instock,3.51,4105,16504,16504,16504,16504,16.0,Vin,product,Emile Boeckel Sylvaner Vieilles Vignes 2019,both
4106,1,12.6,24,instock,6.64,4106,15787,15787,15787,15787,9.0,Vin,product,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,both
4107,1,35.0,8,instock,17.54,4107,14800,14800,14800,14800,5.0,Vin,product,Emile Boeckel Pinot Noir Terres Rouges 2016,both
4108,1,31.7,13,instock,16.54,4108,15353,15353,15353,15353,7.0,Vin,product,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,both
4115,1,100.0,12,instock,52.7,4115,15382,15382,15382,15382,1.0,Vin,product,Zind-Humbrecht Riesling Grand Cru Rangen De Thann Clos Saint-Urbain 2017,both
4130,1,23.0,16,instock,12.48,4130,15339,15339,15339,15339,7.0,Vin,product,Zind-Humbrecht Pinot Gris Roche Calcaire 2017,both
4132,1,88.4,7,instock,44.3,4132,11668,11668,11668,11668,5.0,Vin,product,Zind-Humbrecht Pinot Gris Grand Cru Rangen De Thann Clos Saint-Urbain 2012,both
4137,1,29.8,18,instock,15.86,4137,13209,13209,13209,13209,7.0,Vin,product,Zind-Humbrecht Muscat Grand Cru Goldert 2015,both
4138,1,25.7,0,outofstock,13.01,4138,15341,15341,15341,15341,0.0,Vin,product,Zind-Humbrecht Zind 2017,both
4139,1,77.4,1,instock,39.59,4139,13217,13217,13217,13217,1.0,Vin,product,Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013,both
4141,1,39.0,123,instock,24.86,4141,304,304,304,304,8.0,Champagne,product,Champagne Gosset Grande Réserve,both
4142,1,53.0,125,instock,32.15,4142,11641,11641,11641,11641,4.0,Champagne,product,Champagne Gosset Grand Millésime 2006,both
4144,1,49.0,91,instock,27.73,4144,1662,1662,1662,1662,4.0,Champagne,product,Champagne Gosset Grand Rosé,both
4146,1,29.5,86,instock,17.55,4146,1360,1360,1360,1360,6.0,Champagne,product,Champagne Mailly Grand Cru Brut Réserve,both
4147,1,33.0,100,instock,18.48,4147,15648,15648,15648,15648,8.0,Champagne,product,Champagne Mailly Grand Cru Extra Brut Millésimé 2012,both
4148,1,37.5,71,instock,21.88,4148,1364,1364,1364,1364,3.0,Champagne,product,Champagne Mailly Grand Cru Brut Rosé,both
4149,1,69.0,101,instock,40.25,4149,7086,7086,7086,7086,5.0,Champagne,product,Champagne Mailly Grand Cru Intemporelle Rosé 2009,both
4150,1,59.0,123,instock,35.45,4150,1366,1366,1366,1366,6.0,Champagne,product,Champagne Mailly Grand Cru Intemporelle 2010,both
4151,1,13.7,23,instock,7.36,4151,15140,15140,15140,15140,7.0,Vin,product,Elian Daros Côtes du Marmandais Abouriou 2016,both
4152,1,19.2,14,instock,9.52,4152,16238,16238,16238,16238,6.0,Vin,product,Elian Daros Côtes du Marmandais Chante Coucou 2016,both
4153,1,29.0,30,instock,15.13,4153,16237,16237,16237,16237,9.0,Vin,product,Elian Daros Côtes du Marmandais Clos Baquey 2015,both
4154,1,9.8,31,instock,4.91,4154,15141,15141,15141,15141,13.0,Vin,product,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,both
4155,1,14.5,33,instock,7.27,4155,14944,14944,14944,14944,10.0,Vin,product,Elian Daros Côtes du Marmandais Le Vignoble d'Elian 2016,both
4156,1,20.35,44,instock,10.3,4156,14941,14941,14941,14941,13.0,Vin,product,Elian Daros Côtes du Marmandais Coucou Blanc 2016,both
4157,1,12.0,36,instock,6.45,4157,14751,14751,14751,14751,12.0,Vin,product,Planeta Sicilia Alastro 2017,both
4158,1,18.5,36,instock,9.94,4158,16093,16093,16093,16093,13.0,Vin,product,Planeta Sicilia Etna Rosso 2018,both
4159,1,9.3,51,instock,4.9,4159,15668,15668,15668,15668,15.0,Vin,product,Planeta Sicilia La Segreta Bianco 2017,both
4160,1,9.3,36,instock,4.85,4160,15373,15373,15373,15373,11.0,Vin,product,Planeta Sicilia La Segreta Rosso 2017,both
4161,1,11.6,36,instock,5.81,4161,15375,15375,15375,15375,12.0,Vin,product,Planeta Sicilia Plumbago 2017,both
4162,1,14.3,31,instock,7.02,4162,14474,14474,14474,14474,12.0,Vin,product,Domino Romano Ribera Del Duero Camino Romano 2016,both
4163,1,10.8,26,instock,5.8,4163,15482,15482,15482,15482,11.0,Vin,product,Parés Baltà Penedès Calcari 2018,both
4164,1,7.6,28,instock,4.04,4164,13453,13453,13453,13453,10.0,Vin,product,Parés Baltà Penedès Mas Petit 2015,both
4165,1,12.0,26,instock,5.95,4165,15075,15075,15075,15075,10.0,Vin,product,Parés Baltà Penedès Indigena 2017,both
4166,1,20.5,20,instock,10.27,4166,16124,16124,16124,16124,9.0,Vin,product,Ollieux Romanis Corbières Boutenac Atal Sia 2017,both
4167,1,14.3,16,instock,7.24,4167,15785,15785,15785,15785,7.0,Vin,product,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,both
4168,1,18.2,21,instock,9.4,4168,15784,15784,15784,15784,8.0,Vin,product,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,both
4170,1,9.0,28,instock,4.51,4170,15786,15786,15786,15786,9.0,Vin,product,Ollieux Romanis Corbières Classique 2018,both
4171,1,7.8,32,instock,4.15,4171,14332,14332,14332,14332,11.0,Vin,product,Le Hameau Des Ollieux Monsieur Pinot 2017,both
4172,1,5.7,31,instock,2.95,4172,16210,16210,16210,16210,12.0,Vin,product,Maurel Pays d'Oc Chardonnay 2019,both
4173,1,5.7,49,instock,2.97,4173,16211,16211,16211,16211,15.0,Vin,product,Maurel Pays d'Oc Chenin-Colombard 2019,both
4174,1,5.7,43,instock,2.92,4174,16209,16209,16209,16209,13.0,Vin,product,Maurel Cabardès Tradition 2017,both
4176,1,13.5,18,instock,6.63,4176,15629,15629,15629,15629,8.0,Vin,product,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rouge 2018,both
4177,1,13.5,28,instock,7.11,4177,15583,15583,15583,15583,11.0,Vin,product,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,both
4178,1,11.5,21,instock,6.18,4178,16160,16160,16160,16160,10.0,Vin,product,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,both
4179,1,24.0,0,outofstock,13.02,4179,16166,16166,16166,16166,6.0,Vin,product,Domaine de l'Hortus Pic Saint-Loup La Grande Cuvée 2018,both
4180,1,24.0,19,instock,12.28,4180,15783,15783,15783,15783,7.0,Vin,product,Domaine de l'Hortus Val de Montferrand La Grande Cuvée Blanc 2018,both
4181,1,11.9,43,instock,6.21,4181,16560,16560,16560,16560,13.0,Vin,product,Borie La Vitarèle Saint-Chinian Les Terres Blanches 2019,both
4182,1,16.7,43,instock,8.46,4182,15747,15747,15747,15747,13.0,Vin,product,Borie La Vitarèle Saint-Chinian Les Schistes 2017,both
4183,1,21.4,23,instock,10.61,4183,15746,15746,15746,15746,7.0,Vin,product,Borie La Vitarèle Saint-Chinian Les Crès 2016,both
4186,1,16.6,29,instock,9.01,4186,16190,16190,16190,16190,11.0,Vin,product,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,both
4187,1,13.3,26,instock,6.67,4187,16189,16189,16189,16189,8.0,Vin,product,Le Pas de l'Escalette Languedoc Les Petits Pas 2019,both
4188,1,9.5,51,instock,5.06,4188,16265,16265,16265,16265,16.0,Vin,product,Château de La Liquière Languedoc Blanc Les Amandiers 2019,both
4190,1,12.1,27,instock,6.13,4190,16191,16191,16191,16191,10.0,Vin,product,Le Pas de l'Escalette Coteaux du Languedoc Ze Rozé 2019,both
4191,1,9.3,30,instock,4.76,4191,16263,16263,16263,16263,12.0,Vin,product,Château de La Liquière Faugères Les Amandiers Rouge 2019,both
4192,1,17.8,32,instock,8.92,4192,15605,15605,15605,15605,10.0,Vin,product,Château de La Liquière Faugères Cistus Rouge 2017,both
4193,1,13.5,34,instock,6.91,4193,16529,16529,16529,16529,13.0,Vin,product,Château de La Liquière Faugères Cistus Blanc 2019,both
4194,1,10.8,29,instock,5.58,4194,15441,15441,15441,15441,14.0,Vin,product,Château de La Liquière Faugères 2017,both
4195,0,14.1,0,outofstock,7.36,4195,,,,,,,,,left_only
4196,1,27.2,0,outofstock,14.05,4196,13032,13032,13032,13032,0.0,Vin,product,Château de La Liquière Faugères Tucade 2015,both
4197,1,9.4,32,instock,5.1,4197,16256,16256,16256,16256,13.0,Vin,product,Château de La Liquière Faugères Les Amandiers Rosé 2019,both
4198,1,5.8,0,outofstock,2.97,4198,16322,16322,16322,16322,0.0,Vin,product,Moulin de Gassac IGP Pays d'Hérault Guilhem Rouge 2019,both
4200,0,5.8,33,instock,3.12,4200,16295,16295,16295,16295,14.0,Vin,product,Moulin de Gassac IGP Pays d'Hérault Guilhem Rosé 2019,both
4201,1,38.0,11,instock,19.24,4201,15656,15656,15656,15656,7.0,Vin,product,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,both
4202,1,38.0,6,instock,19.63,4202,15655,15655,15655,15655,3.0,Vin,product,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,both
4203,1,9.9,74,instock,5.01,4203,15415,15415,15415,15415,27.0,Vin,product,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,both
4204,1,11.3,50,instock,5.96,4204,15414,15414,15414,15414,15.0,Vin,product,Mas Laval IGP Pays d'Hérault Les Pampres Rouges 2017,both
4205,1,23.0,12,instock,11.65,4205,15413,15413,15413,15413,6.0,Vin,product,Mas Laval Terrasses du Larzac La Grande Cuvée 2016,both
4207,1,6.7,30,instock,3.63,4207,16023,16023,16023,16023,15.0,Vin,product,Domaine Montrose Côtes de Thongue Rouge 2018,both
4208,1,7.6,35,instock,3.77,4208,16024,16024,16024,16024,10.0,Vin,product,Domaine Montrose Côtes de Thongue Rosé 2019,both
4209,0,73.5,0,outofstock,33.01,4209,,,,,,,,,left_only
4210,1,79.8,4,instock,39.17,4210,15720,15720,15720,15720,3.0,Vin,product,Lucien Boillot Nuits-Saint-Georges 1er Cru Les Pruliers 2017,both
4211,1,48.5,5,instock,25.56,4211,15714,15714,15714,15714,3.0,Vin,product,Lucien Boillot Pommard 2017,both
4212,1,39.8,12,instock,21.39,4212,15717,15717,15717,15717,8.0,Vin,product,Lucien Boillot Volnay 2017,both
4213,1,58.8,10,instock,29.16,4213,15718,15718,15718,15718,6.0,Vin,product,Lucien Boillot Volnay 1er Cru Les Angles 2017,both
4215,1,26.5,20,instock,13.97,4215,15480,15480,15480,15480,7.0,Vin,product,Marc Colin Et Fils Saint-Aubin Blanc Luce 2017,both
4216,1,13.4,35,instock,7.2,4216,15213,15213,15213,15213,13.0,Vin,product,Domaine de l'Ecu Muscadet Classic 2018,both
4217,1,17.1,12,instock,9.28,4217,15672,15672,15672,15672,6.0,Vin,product,Domaine de l'Ecu Muscadet Granite 2018,both
4219,1,16.7,25,instock,8.97,4219,12599,12599,12599,12599,12.0,Vin,product,Domaine de l'Ecu Muscadet Orthogneiss 2014,both
4220,1,11.6,48,instock,5.75,4220,15758,15758,15758,15758,18.0,Vin,product,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,both
4221,1,12.8,42,instock,6.48,4221,15829,15829,15829,15829,13.0,Vin,product,Xavier Frissant Touraine Les Roses du Clos 2018,both
4222,1,8.9,45,instock,4.74,4222,15759,15759,15759,15759,14.0,Vin,product,Xavier Frissant Touraine Amboise M de La Touche 2016,both
4223,1,9.7,42,instock,4.81,4223,16585,16585,16585,16585,15.0,Vin,product,Xavier Frissant Touraine Sauvignon 2019,both
4224,1,17.2,21,instock,8.53,4224,15306,15306,15306,15306,9.0,Vin,product,Pierre Martin Sancerre Chavignol Rouge 2017,both
4225,1,16.9,27,instock,9.08,4225,16497,16497,16497,16497,13.0,Vin,product,Pierre Martin Sancerre Chavignol Blanc 2019,both
4227,1,12.6,24,instock,6.77,4227,15261,15261,15261,15261,8.0,Vin,product,La Cotelleraie Saint-Nicolas-de-Bourgueil La Croisée 2018,both
4228,1,29.9,30,instock,16.07,4228,12657,12657,12657,12657,9.0,Vin,product,Domaine de Bellivière Jasnières Les Rosiers 2015,both
4229,1,9.6,28,instock,4.96,4229,15403,15403,15403,15403,11.0,Vin,product,Mérieau Touraine L'Arpent des Vaudons 2018,both
4231,1,11.1,22,instock,5.85,4231,15461,15461,15461,15461,10.0,Vin,product,Argentine Mendoza Alamos Malbec 2018,both
4232,1,11.1,37,instock,5.62,4232,16269,16269,16269,16269,12.0,Vin,product,Argentine Mendoza Alamos Chardonnay 2019,both
4233,0,-20.0,0,outofstock,10.33,4233,,,,,,,,,left_only
4235,1,17.1,41,instock,9.01,4235,13905,13905,13905,13905,13.0,Vin,product,Maroc Graillot/Thaleb Tandem Syrah 2015,both
4239,1,28.0,27,instock,14.76,4239,16567,16567,16567,16567,10.0,Vin,product,Domaine Augustin Collioure Blanc Adéodat 2019,both
4240,1,28.0,29,instock,14.47,4240,15436,15436,15436,15436,9.0,Vin,product,Domaine Augustin Collioure Rouge Adéodat 2017,both
4241,1,8.9,0,outofstock,4.37,4241,14725,14725,14725,14725,15.0,Vin,product,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,both
4242,1,8.6,30,instock,4.22,4242,15310,15310,15310,15310,14.0,Vin,product,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,both
4244,1,13.5,39,instock,6.63,4244,15770,15770,15770,15770,13.0,Vin,product,La Préceptorie Côtes du Roussillon Coume Marie 2018,both
4245,1,8.9,27,instock,4.69,4245,16097,16097,16097,16097,9.0,Vin,product,Parcé Frères IGP Pays d'Oc Zoé Viognier 2019,both
4246,1,15.3,29,instock,8.14,4246,15428,15428,15428,15428,9.0,Vin,product,Domaine Saint-Denis Mâcon Lugny 2017,both
4248,1,14.8,38,instock,7.49,4248,15033,15033,15033,15033,12.0,Vin,product,Domaine Saint-Denis Mâcon Chardonnay 2017,both
4250,1,19.5,24,instock,9.97,4250,16317,16317,16317,16317,11.0,Vin,product,Domaine Saint-Denis Bourgogne Rouge Clos de la Coque 2018,both
4251,1,14.1,31,instock,7.65,4251,15032,15032,15032,15032,11.0,Vin,product,Domaine Saint-Denis Bourgogne Rouge Le Clos 2017,both
4253,1,59.6,5,instock,30.18,4253,6616,6616,6616,6616,5.0,Vin,product,Domaine Huet Vouvray Le Clos du Bourg Moelleux Première Trie 2008,both
4254,1,26.9,20,instock,14.59,4254,12203,12203,12203,12203,9.0,Vin,product,Domaine Huet Vouvray Haut-Lieu Demi-Sec 2015,both
4256,1,24.4,0,outofstock,12.61,4256,14253,14253,14253,14253,9.0,Vin,product,Domaine Huet Vouvray Haut-Lieu Sec 2017,both
4257,1,31.7,16,instock,17.2,4257,12476,12476,12476,12476,10.0,Vin,product,Domaine Huet Vouvray Le Mont Moelleux 2015,both
4258,1,32.1,12,instock,17.25,4258,14485,14485,14485,14485,8.0,Vin,product,Domaine Huet Vouvray Le Mont Sec 2017,both
4260,1,12.2,31,instock,6.37,4260,14945,14945,14945,14945,13.0,Vin,product,Chermette Domaine du Vissoux Beaujolais Blanc Collonge 2017,both
4261,1,9.9,48,instock,5.01,4261,15662,15662,15662,15662,15.0,Vin,product,Chermette Domaine du Vissoux Beaujolais Griottes 2018,both
4262,1,15.8,43,instock,8.33,4262,15663,15663,15663,15663,13.0,Vin,product,Chermette Domaine du Vissoux Brouilly Pierreux 2018,both
4263,1,15.8,18,instock,8.49,4263,15664,15664,15664,15664,9.0,Vin,product,Chermette Domaine du Vissoux Fleurie Poncié 2018,both
4264,1,17.8,16,instock,9.2,4264,15665,15665,15665,15665,7.0,Vin,product,Chermette Domaine du Vissoux Moulin à Vent Les Trois Roches 2018,both
4265,1,9.6,27,instock,4.81,4265,15136,15136,15136,15136,12.0,Vin,product,Domaine Bulliat Beaujolais Villages Bibine 2018,both
4267,1,19.0,26,instock,9.33,4267,16537,16537,16537,16537,12.0,Vin,product,Domaine Bulliat Morgon Amphore Cou de Jus 2019,both
4268,1,15.2,15,instock,7.54,4268,16307,16307,16307,16307,7.0,Vin,product,Domaine Bulliat Morgon Le Colombier 2019,both
4269,1,10.2,28,instock,5.32,4269,16244,16244,16244,16244,12.0,Vin,product,Domaine Sérol Côte Roannaise Les Originelles 2019,both
4270,1,15.5,22,instock,8.25,4270,15839,15839,15839,15839,10.0,Vin,product,Domaine Sérol Côte Roannaise Les Millerands 2018,both
4271,1,16.6,23,instock,8.32,4271,13460,13460,13460,13460,10.0,Vin,product,Domaine Sérol Côte Roannaise Perdrizière 2016,both
4272,1,9.2,26,instock,4.85,4272,13089,13089,13089,13089,13.0,Vin,product,Domaine Sérol Côte Roannaise Rosé Cabochard 2016,both
4274,1,12.9,0,outofstock,6.33,4274,12942,12942,12942,12942,8.0,Vin,product,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,both
4275,1,14.9,62,instock,7.78,4275,14864,14864,14864,14864,24.0,Vin,product,I Fabbri Chianti Classico Lamole 2017,both
4276,1,17.6,17,instock,9.46,4276,14527,14527,14527,14527,7.0,Vin,product,I Fabbri Chianti Classico Terra Di Lamole 2015,both
4277,1,24.8,28,instock,12.69,4277,14865,14865,14865,14865,9.0,Vin,product,I Fabbri Chianti Classico Riserva 2015,both
4278,0,21.5,0,outofstock,10.78,4278,,,,,,,,,left_only
4279,0,10.8,0,outofstock,5.64,4279,,,,,,,,,left_only
4280,1,18.9,37,instock,9.57,4280,15690,15690,15690,15690,12.0,Vin,product,Château de Cazeneuve Languedoc Blanc 2016,both
4281,1,11.6,30,instock,5.69,4281,16330,16330,16330,16330,12.0,Vin,product,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,both
4283,1,27.0,0,outofstock,13.25,4283,16154,16154,16154,16154,8.0,Vin,product,Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017,both
4285,1,41.0,5,instock,22.03,4285,16153,16153,16153,16153,4.0,Vin,product,Château de Cazeneuve Pic Saint-Loup Le Sang Du Calvaire 2017,both
4286,1,69.8,6,instock,36.06,4286,16066,16066,16066,16066,3.0,Vin,product,Domaine Hauvette Les Baux de Provence Amethyste 2017,both
4287,1,38.6,8,instock,20.34,4287,16065,16065,16065,16065,7.0,Vin,product,Domaine Hauvette Les Baux de Provence Cornaline 2014,both
4288,1,26.7,26,instock,14.48,4288,15292,15292,15292,15292,8.0,Vin,product,Domaine Hauvette IGP Alpilles Jaspe 2017,both
4289,0,22.8,0,outofstock,11.9,4289,13771,13771,,,,,,,left_only
4297,1,19.0,33,instock,10.31,4297,16246,16246,16246,16246,10.0,Vin,product,Domaine de La Tour Du Bon Bandol Blanc 2019,both
4298,1,23.2,17,instock,11.99,4298,16501,16501,16501,16501,6.0,Vin,product,Domaine de La Tour Du Bon Bandol Rouge 2018,both
4299,1,39.1,10,instock,19.19,4299,16578,16578,16578,16578,8.0,Vin,product,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2018,both
4300,1,44.0,2,instock,23.42,4300,15567,15567,15567,15567,2.0,Vin,product,Domaine de La Tour Du Bon Bandol Rouge En Sol 2017,both
4301,1,17.5,19,instock,9.49,4301,16553,16553,16553,16553,7.0,Vin,product,Domaine de La Tour Du Bon Bandol Rosé 2019,both
4303,1,30.0,15,instock,15.19,4303,13172,13172,13172,13172,10.0,Vin,product,Rimauresq Côtes de Provence Rouge Cru Classé Quintessence 2015,both
4304,1,8.1,45,instock,4.19,4304,15120,15120,15120,15120,14.0,Vin,product,Domaine de l'Idylle Savoie Cruet 2018,both
4306,1,10.7,52,instock,5.31,4306,15949,15949,15949,15949,15.0,Vin,product,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,both
4307,1,10.9,37,instock,5.8,4307,15946,15946,15946,15946,14.0,Vin,product,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,both
4334,1,49.0,142,instock,30.01,4334,7818,7818,7818,7818,7.0,Champagne,product,Champagne Gosset Grand Blanc de Blancs,both
4336,1,35.5,73,instock,21.12,4336,13599,13599,13599,13599,6.0,Champagne,product,Champagne Mailly Grand Cru Blanc de Pinot Noir,both
4337,1,83.0,145,instock,48.9,4337,4679,4679,4679,4679,0.0,Champagne,product,Champagne Mailly Grand Cru Les Echansons 2007,both
4348,1,59.0,125,instock,34.76,4348,12586,12586,12586,12586,5.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Brut Tradition,both
4350,1,79.5,145,instock,47.3,4350,12588,12588,12588,12588,7.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Extra Brut V.P.,both
4352,1,225.0,0,outofstock,137.81,4352,15940,15940,15940,15940,11.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Millésimé 2008,both
4353,1,79.5,127,instock,45.91,4353,12587,12587,12587,12587,14.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Brut Rosé,both
4355,1,12.65,97,instock,77.48,4355,12589,12589,12589,12589,0.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Blanc de Noirs,both
4356,1,51.6,81,instock,31.0,4356,12585,12585,12585,12585,3.0,Champagne,product,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,both
4357,1,39.0,115,instock,22.3,4357,9562,9562,9562,9562,5.0,Champagne,product,Champagne Larmandier-Bernier Latitude,both
4358,1,77.0,81,instock,47.16,4358,13854,13854,13854,13854,8.0,Champagne,product,Champagne Larmandier-Bernier Grand Cru Vieilles Vignes du Levant 2008,both
4359,1,85.6,112,instock,51.93,4359,13853,13853,13853,13853,7.0,Champagne,product,Champagne Larmandier-Bernier Grand Cru Les Chemins d'Avize 2011,both
4364,1,49.5,4,instock,23.6,4364,11585,11585,11585,11585,3.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky The Hive,both
4391,1,49.5,7,instock,22.01,4391,11467,11467,11467,11467,5.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney,both
4392,1,49.5,3,instock,22.01,4392,11586,11586,11586,11586,3.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Spice King,both
4393,1,57.0,5,instock,26.13,4393,13765,13765,13765,13765,3.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Vanilla Burst,both
4394,1,59.8,3,instock,27.96,4394,13766,13766,13766,13766,2.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Treacle Chest,both
4395,1,27.5,9,instock,13.11,4395,11587,11587,11587,11587,7.0,Whisky,product,Wemyss Malts Blended Scotch Whisky Lord Elcho,both
4396,1,62.0,0,outofstock,28.42,4396,9636,9636,9636,9636,0.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky The Hive 12 ans,both
4397,1,59.0,5,instock,27.31,4397,12639,12639,12639,12639,3.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky The Hive Batch Strength,both
4398,1,59.0,10,instock,28.39,4398,12641,12641,12641,12641,7.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney Batch Strength,both
4399,1,59.0,10,instock,28.12,4399,12640,12640,12640,12640,6.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Spice King Batch Strength,both
4400,1,44.0,12,instock,21.18,4400,14768,14768,14768,14768,9.0,Cognac,product,Cognac Frapin 1270,both
4401,1,62.5,5,instock,27.21,4401,3506,3506,3506,3506,3.0,Cognac,product,Cognac Frapin VSOP,both
4402,1,176.0,11,instock,78.25,4402,3510,3510,3510,3510,3.0,Cognac,product,Cognac Frapin VIP XO,both
